,station id,station latitude,station longitude,station name,year
132,373,40.69331716,-73.95381995,Willoughby Ave & Walworth St,2019
133,376,40.70862144,-74.00722156,John St & William St,2019
134,377,40.72243797,-74.00566443,6 Ave & Canal St,2019
135,379,40.749156,-73.9916,W 31 St & 7 Ave,2019
136,380,40.73401143,-74.00293877,W 4 St & 7 Ave S,2019
137,382,40.73492695,-73.99200509,University Pl & E 14 St (old),2019
138,383,40.735238,-74.000271,Greenwich Ave & Charles St,2019
139,385,40.75797322,-73.96603308,E 55 St & 2 Ave,2019
140,386,40.71494807,-74.00234482,Centre St & Worth St,2019
141,387,40.71273266,-74.0046073,Centre St & Chambers St,2019
142,388,40.749717753,-74.002950346,W 26 St & 10 Ave,2019
143,389,40.71044554,-73.96525063,Broadway & Berry St,2019
144,390,40.69221589,-73.9842844,Duffield St & Willoughby St,2019
145,391,40.69760127,-73.99344559,Clark St & Henry St,2019
146,392,40.695065,-73.987167,Jay St & Tech Pl,2019
147,393,40.72299208,-73.97995466,E 5 St & Avenue C,2019
148,394,40.72521311,-73.97768752,E 9 St & Avenue C,2019
149,396,40.680342423,-73.9557689392,Lefferts Pl & Franklin Ave,2019
150,397,40.68415748,-73.96922273,Fulton St & Clermont Ave,2019
151,398,40.69165183,-73.99997859999999,Atlantic Ave & Furman St,2019
152,399,40.68851534,-73.9647628,Lafayette Ave & St James Pl,2019
153,400,40.71926081,-73.98178024,Pitt St & Stanton St,2019
154,401,40.72019576,-73.98997825,Allen St & Rivington St,2019
155,402,40.740343200000005,-73.98955109,Broadway & E 22 St,2019
156,403,40.72502876,-73.99069656,E 2 St & 2 Ave,2019
157,405,40.739323,-74.008119,Washington St & Gansevoort St,2019
158,406,40.69512845,-73.99595065,Hicks St & Montague St,2019
159,408,40.71076228,-73.99400398,Market St & Cherry St,2019
160,410,40.72066442,-73.98517977,Suffolk St & Stanton St,2019
161,411,40.72228087,-73.97668709,E 6 St & Avenue D,2019
162,412,40.715815500000005,-73.99422366,Forsyth St & Canal St,2019
163,415,40.7047177,-74.00926027,Pearl St & Hanover Square,2019
164,416,40.68753406,-73.97265183,Cumberland St & Lafayette Ave,2019
165,417,40.71291224,-74.01020234,Barclay St & Church St,2019
166,418,40.70224,-73.982578,Front St & Gold St,2019
167,419,40.69580705,-73.97355569,Carlton Ave & Park Ave,2019
168,420,40.68764484,-73.96968902,Clermont Ave & Lafayette Ave,2019
169,421,40.69573398,-73.97129668,Clermont Ave & Park Ave,2019
170,422,40.770513,-73.988038,W 59 St & 10 Ave,2019
171,423,40.76584941,-73.98690506,W 54 St & 9 Ave,2019
172,426,40.71754834,-74.01322069,West St & Chambers St,2019
173,427,40.701907,-74.013942,Bus Slip & State St,2019
174,432,40.72621788,-73.98379855,E 7 St & Avenue A,2019
175,434,40.74317449,-74.00366443,9 Ave & W 18 St,2019
176,435,40.74173969,-73.99415556,W 21 St & 6 Ave,2019
177,436,40.68216564,-73.95399026,Hancock St & Bedford Ave,2019
178,437,40.6809833854,-73.9500479759,Macon St & Nostrand Ave,2019
179,438,40.72779126,-73.98564945,St Marks Pl & 1 Ave,2019
180,439,40.726280700000004,-73.98978041,E 4 St & 2 Ave,2019
181,440,40.75255434,-73.97282625,E 45 St & 3 Ave,2019
182,442,40.746646999999996,-73.993915,W 27 St & 7 Ave,2019
183,443,40.70853074,-73.96408963,Bedford Ave & S 9 St,2019
184,445,40.72740794,-73.98142006,E 10 St & Avenue A,2019
185,446,40.74487634,-73.99529885,W 24 St & 7 Ave,2019
186,447,40.76370739,-73.9851615,8 Ave & W 52 St,2019
187,448,40.75660359,-73.9979009,W 37 St & 10 Ave,2019
188,450,40.76227205,-73.98788205,W 49 St & 8 Ave,2019
189,453,40.74475148,-73.99915362,W 22 St & 8 Ave,2019
190,454,40.75455731,-73.96592976,E 51 St & 1 Ave,2019
191,455,40.75001986,-73.96905301,1 Ave & E 44 St,2019
192,456,40.75971079999999,-73.97402311,E 53 St & Madison Ave,2019
193,458,40.751396,-74.00522600000001,11 Ave & W 27 St,2019
194,459,40.746745000000004,-74.007756,W 20 St & 11 Ave,2019
195,460,40.71285887,-73.96590294,S 4 St & Wythe Ave,2019
196,461,40.73587678,-73.98205027,E 20 St & 2 Ave,2019
197,462,40.74691959,-74.00451887,W 22 St & 10 Ave,2019
198,464,40.75934501,-73.96759673,E 56 St & 3 Ave,2019
199,465,40.75513557,-73.98658032,Broadway & W 41 St,2019
200,466,40.74395411,-73.99144871,W 25 St & 6 Ave,2019
201,467,40.68312489,-73.97895137,Dean St & 4 Ave,2019
202,468,40.7652654,-73.98192338,Broadway & W 56 St,2019
203,469,40.76344058,-73.98268129,Broadway & W 53 St,2019
204,470,40.74345335,-74.00004031,W 20 St & 8 Ave,2019
205,471,40.71286844,-73.95698119,Grand St & Havemeyer St,2019
206,472,40.745712100000006,-73.98194829,E 32 St & Park Ave,2019
207,473,40.72110063,-73.99192540000001,Rivington St & Chrystie St,2019
208,474,40.7451677,-73.98683077,5 Ave & E 29 St,2019
209,476,40.74394314,-73.97966069,E 31 St & 3 Ave,2019
210,477,40.75640548,-73.9900262,W 41 St & 8 Ave,2019
211,478,40.76030096,-73.99884222,11 Ave & W 41 St,2019
212,479,40.76019252,-73.9912551,9 Ave & W 45 St,2019
213,480,40.76669671,-73.99061728,W 53 St & 10 Ave,2019
214,481,40.71260486,-73.96264403,S 3 St & Bedford Ave,2019
215,482,40.73935542,-73.99931783,W 15 St & 7 Ave,2019
216,483,40.73223272,-73.98889957,E 12 St & 3 Ave,2019
217,484,40.75500254,-73.98014437,W 44 St & 5 Ave,2019
218,485,40.75038009,-73.98338988,W 37 St & 5 Ave,2019
219,486,40.7462009,-73.98855723,Broadway & W 29 St,2019
220,487,40.73314259,-73.97573881,E 20 St & FDR Drive,2019
221,488,40.75645824,-73.99372222,W 39 St & 9 Ave,2019
222,489,40.75066386,-74.00176802,10 Ave & W 28 St,2019
223,490,40.751551,-73.993934,8 Ave & W 33 St,2019
224,491,40.74096374,-73.98602213,E 24 St & Park Ave S,2019
225,492,40.75019995,-73.99093085,W 33 St & 7 Ave,2019
226,493,40.7568001,-73.98291153,W 45 St & 6 Ave,2019
227,494,40.74734825,-73.99723551,W 26 St & 8 Ave,2019
228,495,40.76269882,-73.99301222,W 47 St & 10 Ave,2019
229,496,40.73726186,-73.99238967,E 16 St & 5 Ave,2019
230,497,40.73704984,-73.99009296,E 17 St & Broadway,2019
231,499,40.76915505,-73.98191841,Broadway & W 60 St,2019
232,500,40.76228826,-73.98336183,Broadway & W 51 St,2019
233,501,40.744219,-73.97121214,FDR Drive & E 35 St,2019
234,502,40.714215,-73.981346,Henry St & Grand St,2019
235,503,40.73827428,-73.98751968,E 20 St & Park Ave,2019
236,504,40.73221853,-73.98165557,1 Ave & E 16 St,2019
237,505,40.74901271,-73.98848395,6 Ave & W 33 St,2019
238,507,40.73912601,-73.97973776,E 25 St & 2 Ave,2019
239,508,40.76341379,-73.99667444,W 46 St & 11 Ave,2019
240,509,40.7454973,-74.00197139,9 Ave & W 22 St,2019
241,513,40.768254,-73.988639,W 56 St & 10 Ave,2019
242,514,40.76087502,-74.00277668,12 Ave & W 40 St,2019
243,515,40.76009437,-73.99461843,W 43 St & 10 Ave,2019
244,516,40.75206862,-73.96784384,E 47 St & 1 Ave,2019
245,517,40.751581,-73.97791,Pershing Square South,2019
246,518,40.74780373,-73.97344190000001,E 39 St & 2 Ave,2019
247,519,40.751872999999996,-73.97770600000001,Pershing Square North,2019
248,520,40.75992262,-73.97648516,W 52 St & 5 Ave,2019
249,522,40.75714758,-73.97207836,E 51 St & Lexington Ave,2019
250,523,40.75466591,-73.99138152,W 38 St & 8 Ave,2019
251,525,40.75594159,-74.0021163,W 34 St & 11 Ave,2019
252,526,40.74765947,-73.98490707,E 33 St & 5 Ave,2019
253,528,40.74290902,-73.97706058,2 Ave & E 31 St,2019
254,529,40.75756989999999,-73.99098507,W 42 St & 8 Ave,2019
255,530,40.771496710544405,-73.99046033620834,11 Ave & W 59 St,2019
256,531,40.71893904,-73.99266288,Forsyth St & Broome St,2019
257,532,40.710451,-73.960876,S 5 Pl & S 5 St,2019
258,533,40.75299641,-73.98721619,Broadway & W 38 St,2019
259,534,40.70255065,-74.0127234,Water - Whitehall Plaza,2019
260,536,40.74144387,-73.97536082,1 Ave & E 30 St,2019
261,539,40.71534825,-73.96024116,Metropolitan Ave & Bedford Ave,2019
262,540,40.74311555376486,-73.98215353488922,Lexington Ave & E 29 St,2019
263,545,40.736502,-73.97809472,E 23 St & 1 Ave,2019
264,546,40.74444921,-73.98303529,E 30 St & Park Ave S,2019
265,2000,40.70255088,-73.98940236,Front St & Washington St,2019
266,2002,40.716887,-73.96319799999999,Wythe Ave & Metropolitan Ave,2019
267,2003,40.73381219196632,-73.9805442094803,1 Ave & E 18 St,2019
268,2005,40.70531194,-73.97100056,Railroad Ave & Kay Ave,2019
269,2006,40.76590936,-73.97634151,Central Park S & 6 Ave,2019
270,2008,40.70569254,-74.01677685,Little West St & 1 Pl,2019
271,2009,40.71117444,-73.99682619,Catherine St & Monroe St,2019
272,2012,40.739445,-73.97680600000001,E 27 St & 1 Ave,2019
273,2017,40.75022392,-73.97121414,E 43 St & 2 Ave,2019
274,2021,40.75929124,-73.98859651,W 45 St & 8 Ave,2019
275,2022,40.759107,-73.959223,E 60 St & York Ave,2019
276,3002,40.711512,-74.01575600000001,South End Ave & Liberty St,2019
277,3016,40.72036775298455,-73.96165072917937,Kent Ave & N 7 St,2019
278,3041,40.67890679,-73.94142771,Kingston Ave & Herkimer St,2019
279,3042,40.6794268,-73.92989109999999,Fulton St & Utica Ave,2019
280,3043,40.6814598,-73.934903,Lewis Ave & Decatur St,2019
281,3044,40.6800105,-73.938475,Albany Ave & Fulton St,2019
282,3046,40.682601,-73.938037,Marcus Garvey Blvd & Macon St,2019
283,3047,40.682368700000005,-73.944118,Halsey St & Tompkins Ave,2019
284,3048,40.684020000000004,-73.94977,Putnam Ave & Nostrand Ave,2019
285,3049,40.68488,-73.96304,Cambridge Pl & Gates Ave,2019
286,3050,40.6851532,-73.94111,Putnam Ave & Throop Ave,2019
287,3052,40.686312,-73.935775,Lewis Ave & Madison St,2019
288,3053,40.6900815,-73.94791500000001,Marcy Ave & Lafayette Ave,2019
289,3054,40.6894932,-73.942061,Greene Ave & Throop Ave,2019
290,3055,40.68833370000001,-73.950916,Greene Ave & Nostrand Ave,2019
291,3056,40.69072549,-73.95133465,Kosciuszko St & Nostrand Ave,2019
292,3057,40.69128258,-73.9452416,Kosciuszko St & Tompkins Ave,2019
293,3058,40.69237074,-73.93705428,Lewis Ave & Kosciuszko St,2019
294,3059,40.693398200000004,-73.939877,Pulaski St & Marcus Garvey Blvd,2019
295,3060,40.69425403,-73.94626915,Willoughby Ave & Tompkins Ave,2019
296,3061,40.69622937,-73.94371094,Throop Ave & Myrtle Ave,2019
297,3062,40.69539817,-73.94954908,Myrtle Ave & Marcy Ave,2019
298,3063,40.69527008,-73.95238108,Nostrand Ave & Myrtle Ave,2019
299,3064,40.69681963,-73.93756926,Myrtle Ave & Lewis Ave,2019
300,3065,40.70029511,-73.95032283,Union Ave & Wallabout St,2019
301,3066,40.69957608,-73.94708417,Tompkins Ave & Hopkins St,2019
302,3067,40.7016657,-73.9437303,Broadway & Whipple St,2019
303,3068,40.7031724,-73.940636,Humboldt St & Varet St,2019
304,3069,40.70411791,-73.94818595,Lorimer St & Broadway,2019
305,3070,40.70510918,-73.94407279,McKibbin St & Manhattan Ave,2019
306,3071,40.70538077,-73.94976519,Boerum St & Broadway,2019
307,3072,40.70583339,-73.94644578,Leonard St & Boerum St,2019
308,3074,40.70767788,-73.94016171,Montrose Ave & Bushwick Ave,2019
309,3075,40.70708701,-73.95796783,Division Ave & Marcy Ave,2019
310,3076,40.70870368,-73.9448625,Scholes St & Manhattan Ave,2019
311,3077,40.70877084,-73.95095259,Stagg St & Union Ave,2019
312,3078,40.70924826276157,-73.96063148975372,Broadway & Roebling St,2019
313,3080,40.709340000000005,-73.95608,S 4 St & Rodney St,2019
314,3081,40.711863,-73.944024,Graham Ave & Grand St,2019
315,3082,40.71167351,-73.95141312,Hope St & Union Ave,2019
316,3083,40.71247661,-73.94100005,Bushwick Ave & Powers St,2019
317,3085,40.714690000000004,-73.95739,Roebling St & N 4 St,2019
318,3086,40.715143,-73.944507,Graham Ave & Conselyea St,2019
319,3087,40.71413311,-73.95234386,Metropolitan Ave & Meeker Ave,2019
320,3088,40.7160751,-73.95202900000001,Union Ave & Jackson St,2019
321,3092,40.7190095,-73.95852515,Berry St & N 8 St,2019
322,3093,40.71745169,-73.95850939,N 6 St & Bedford Ave,2019
323,3094,40.7169811,-73.94485918,Graham Ave & Withers St,2019
324,3095,40.71929301,-73.94500379,Graham Ave & Herbert St,2019
325,3096,40.71924,-73.95241999999999,Union Ave & N 12 St,2019
326,3100,40.724812564400175,-73.94752621650694,Nassau Ave & Newell St,2019
327,3101,40.72079821,-73.95484712,N 12 St & Bedford Ave,2019
328,3102,40.72179134,-73.95041540000001,Driggs Ave & Lorimer St,2019
329,3105,40.724055,-73.955736,N 15 St & Wythe Ave,2019
330,3106,40.72325,-73.94308000000001,Driggs Ave & N Henry St,2019
331,3107,40.72311651,-73.95212324,Bedford Ave & Nassau Ave,2019
332,3108,40.725570000000005,-73.94434,Nassau Ave & Russell St,2019
333,3109,40.72606,-73.95621,Banker St & Meserole Ave,2019
334,3110,40.72708584,-73.95299117,Meserole Ave & Manhattan Ave,2019
335,3112,40.72906,-73.95779,Milton St & Franklin St,2019
336,3113,40.730259999999994,-73.95394,Greenpoint Ave & Manhattan Ave,2019
337,3115,40.73232194,-73.9550858,India St & Manhattan Ave,2019
338,3116,40.732659999999996,-73.95826,Huron St & Franklin St,2019
339,3117,40.735640000000004,-73.95866,Franklin St & Dupont St,2019
340,3118,40.73555,-73.95284000000001,McGuinness Blvd & Eagle St,2019
341,3119,40.74232744,-73.95411749,Vernon Blvd & 50 Ave,2019
342,3121,40.74524768,-73.94733276,Jackson Ave & 46 Rd,2019
343,3122,40.74436328706688,-73.95587325096129,48 Ave & 5 St,2019
344,3123,40.74469738,-73.93540375,31 St & Thomson Ave,2019
345,3124,40.74731,-73.95451,46 Ave & 5 St,2019
346,3125,40.74708586,-73.94977234,45 Rd & 11 St,2019
347,3126,40.74718234,-73.9432635,44 Dr & Jackson Ave,2019
348,3127,40.74966,-73.9521,9 St & 44 Rd,2019
349,3128,40.75052534,-73.94594845,21 St & 43 Ave,2019
350,3129,40.75110165,-73.94073717,Queens Plaza North & Crescent St,2019
351,3130,40.75325964,-73.94335788,21 St & Queens Plaza North,2019
352,3131,40.76712840349542,-73.96224617958069,E 68 St & 3 Ave,2019
353,3132,40.76350532,-73.97109243,E 59 St & Madison Ave,2019
354,3134,40.76312584,-73.96526895,3 Ave & E 62 St,2019
355,3135,40.77112927,-73.95772297,E 75 St & 3 Ave,2019
356,3136,40.766368,-73.971518,5 Ave & E 63 St,2019
357,3137,40.77282817,-73.96685276,5 Ave & E 73 St,2019
358,3139,40.77118287540658,-73.96409422159195,E 72 St & Park Ave,2019
359,3140,40.77140426,-73.9535166,1 Ave & E 78 St,2019
360,3141,40.76500525,-73.95818491,1 Ave & E 68 St,2019
361,3142,40.761227399999996,-73.96094022,1 Ave & E 62 St,2019
362,3143,40.77632142182271,-73.96427392959596,5 Ave & E 78 St,2019
363,3145,40.77862688,-73.95772073,E 84 St & Park Ave,2019
364,3146,40.77573034,-73.9567526,E 81 St & 3 Ave,2019
365,3148,40.77565541,-73.95068615,E 84 St & 1 Ave,2019
366,3150,40.77536905,-73.94803392,E 85 St & York Ave,2019
367,3151,40.7728384,-73.94989233,E 81 St & York Ave,2019
368,3152,40.76873687,-73.96119945,3 Ave & E 71 St,2019
369,3154,40.77314236,-73.95856158,E 77 St & 3 Ave,2019
370,3155,40.76440023,-73.96648977,Lexington Ave & E 63 St,2019
371,3156,40.76663814,-73.95348296,E 72 St & York Ave,2019
372,3157,40.77518615,-73.94446054,East End Ave & E 86 St,2019
373,3158,40.77163851,-73.98261428,W 63 St & Broadway,2019
374,3159,40.77492513,-73.98266566,W 67 St & Broadway,2019
375,3160,40.77896784,-73.97374737,Central Park West & W 76 St,2019
376,3161,40.7801839724239,-73.97728532552719,W 76 St & Columbus Ave,2019
377,3162,40.78339981,-73.98093133,W 78 St & Broadway,2019
378,3163,40.7734066,-73.97782542,Central Park West & W 68 St,2019
379,3164,40.7770575,-73.97898475,Columbus Ave & W 72 St,2019
380,3165,40.77579376683666,-73.97620573639871,Central Park West & W 72 St,2019
381,3166,40.780577990103346,-73.98562431335448,Riverside Dr & W 72 St,2019
382,3167,40.779668090073116,-73.98093044757842,Amsterdam Ave & W 73 St,2019
383,3168,40.78472675,-73.96961715,Central Park West & W 85 St,2019
384,3169,40.78720869,-73.98128127,Riverside Dr & W 82 St,2019
385,3170,40.78499979,-73.97283406,W 84 St & Columbus Ave,2019
386,3171,40.78524672,-73.97667321,Amsterdam Ave & W 82 St,2019
387,3172,40.7785669,-73.97754961,W 74 St & Columbus Ave,2019
388,3173,40.777507027547976,-73.98888587951659,Riverside Blvd & W 67 St,2019
389,3175,40.77748046,-73.98288594,W 70 St & Amsterdam Ave,2019
390,3177,40.7867947,-73.977112,W 84 St & Broadway,2019
391,3178,40.78414472,-73.98362492,Riverside Dr & W 78 St,2019
392,3179,40.698617,-73.941342,Park Ave & Marcus Garvey Blvd,2019
393,3182,40.686931,-74.016966,Yankee Ferry Terminal,2019
394,3184,40.7141454,-74.0335519,Paulus Hook,2019
395,3185,40.717732500000004,-74.04384499999999,City Hall,2019
396,3191,40.71821129999999,-74.08363940000001,Union St,2019
397,3192,40.711242299999995,-74.0557013,Liberty Light Rail,2019
398,3195,40.73089709786179,-74.06391263008119,Sip Ave,2019
399,3198,40.748715945380226,-74.04044330120088,Heights Elevator,2019
400,3202,40.7272235,-74.03375890000001,Newport PATH,2019
401,3205,40.71653978099194,-74.0496379137039,JC Medical Center,2019
402,3213,40.71848892,-74.047726625,Van Vorst Park,2019
403,3221,40.743,-73.93561,47 Ave & 31 St,2019
404,3231,40.76780080148132,-73.96592080593109,E 67 St & Park Ave,2019
405,3232,40.68962188790333,-73.98304268717766,Bond St & Fulton St,2019
406,3233,40.75724567911726,-73.97805914282799,E 48 St & 5 Ave,2019
407,3235,40.752165280621966,-73.97992193698882,E 41 St & Madison Ave,2019
408,3236,40.75898481399634,-73.99379968643187,W 42 St & Dyer Ave,2019
409,3241,40.686203000000006,-73.944694,Monroe St & Tompkins Ave,2019
410,3242,40.69102925677968,-73.99183362722397,Schermerhorn St & Court St,2019
411,3243,40.75892386377695,-73.96226227283478,E 58 St & 1 Ave (NE Corner),2019
412,3244,40.73143724085228,-73.99490341544151,University Pl & E 8 St,2019
413,3245,40.71644423134479,-73.9823305606842,NYCBS DEPOT - DELANCEY,2019
414,3249,40.680356084043396,-73.94767910242079,Verona Pl & Fulton St,2019
415,3254,40.69231660719192,-74.01486575603484,Soissons Landing,2019
